ID,Items,Stackability,Survival Obtainable,Peaceful Obtainable,Hunger,Saturation,Effect When Eaten,Is Weapon,Attack Speed,Attack Damage,Damage Per Second,Breaking Speed,Cooldown (in seconds),XP From Smelting,Obtainable By Smelting,Smeltable,Fuel Duration,Renewable
polished_blackstone_brick_stairs,Polished Blackstone Brick Stairs,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
cracked_polished_blackstone_bricks,Cracked Polished Blackstone Bricks,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,With Furnace Only,No,None,Yes
respawn_anchor,Respawn Anchor,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
candle,Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
white_candle,White Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
orange_candle,Orange Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
magenta_candle,Magenta Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
light_blue_candle,Light Blue Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
yellow_candle,Yellow Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
lime_candle,Lime Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
pink_candle,Pink Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
gray_candle,Gray Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
light_gray_candle,Light Gray Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
cyan_candle,Cyan Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
purple_candle,Purple Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
blue_candle,Blue Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
brown_candle,Brown Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
green_candle,Green Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
red_candle,Red Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
black_candle,Black Candle,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
small_amethyst_bud,Small Amethyst Bud,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
medium_amethyst_bud,Medium Amethyst Bud,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
large_amethyst_bud,Large Amethyst Bud,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
amethyst_cluster,Amethyst Cluster,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
pointed_dripstone,Pointed Dripstone,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
ochre_froglight,Ochre Froglight,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
verdant_froglight,Verdant Froglight,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
pearlescent_froglight,Pearlescent Froglight,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,Yes
echo_shard,Echo Shard,64,Yes,Yes,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
bedrock,Bedrock,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
budding_amethyst,Budding Amethyst,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
petrified_oak_slab,Petrified Oak Slab,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
chorus_plant,Chorus Plant,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
spawner,Spawner,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
farmland,Farmland,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
infested_stone,Infested Stone,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
infested_cobblestone,Infested Cobblestone,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
infested_stone_bricks,Infested Stone Bricks,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
infested_mossy_stone_bricks,Infested Mossy Stone Bricks,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
infested_cracked_stone_bricks,Infested Cracked Stone Bricks,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
infested_chiseled_stone_bricks,Infested Chiseled Stone Bricks,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
infested_deepslate,Infested Deepslate,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
reinforced_deepslate,Reinforced Deepslate,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
end_portal_frame,End Portal Frame,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
command_block,Command Block,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
barrier,Barrier,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
light,Light,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
dirt_path,Dirt Path,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
repeating_command_block,Repeating Command Block,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
chain_command_block,Chain Command Block,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
structure_void,Structure Void,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
structure_block,Structure Block,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
jigsaw,Jigsaw Block,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
bundle,Bundle,Unstackable,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
allay_spawn_egg,Allay Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
axolotl_spawn_egg,Axolotl Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
bat_spawn_egg,Bat Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
bee_spawn_egg,Bee Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
blaze_spawn_egg,Blaze Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
cat_spawn_egg,Cat Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
cave_spider_spawn_egg,Cave Spider Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
chicken_spawn_egg,Chicken Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
cod_spawn_egg,Cod Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
cow_spawn_egg,Cow Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
creeper_spawn_egg,Creeper Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
dolphin_spawn_egg,Dolphin Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
donkey_spawn_egg,Donkey Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
drowned_spawn_egg,Drowned Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
elder_guardian_spawn_egg,Elder Guardian Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
enderman_spawn_egg,Enderman Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
endermite_spawn_egg,Endermite Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
evoker_spawn_egg,Evoker Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
fox_spawn_egg,Fox Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
frog_spawn_egg,Frog Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
ghast_spawn_egg,Ghast Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
glow_squid_spawn_egg,Glow Squid Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
goat_spawn_egg,Goat Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
guardian_spawn_egg,Guardian Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
hoglin_spawn_egg,Hoglin Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
horse_spawn_egg,Horse Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
husk_spawn_egg,Husk Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
llama_spawn_egg,Llama Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
magma_cube_spawn_egg,Magma Cube Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
mooshroom_spawn_egg,Mooshroom Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
mule_spawn_egg,Mule Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
ocelot_spawn_egg,Ocelot Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
panda_spawn_egg,Panda Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
parrot_spawn_egg,Parrot Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
phantom_spawn_egg,Phantom Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
pig_spawn_egg,Pig Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
piglin_spawn_egg,Piglin Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
piglin_brute_spawn_egg,Piglin Brute Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
pillager_spawn_egg,Pillager Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
polar_bear_spawn_egg,Polar Bear Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
pufferfish_spawn_egg,Pufferfish Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
rabbit_spawn_egg,Rabbit Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
ravager_spawn_egg,Ravager Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
salmon_spawn_egg,Salmon Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
sheep_spawn_egg,Sheep Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
shulker_spawn_egg,Shulker Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
silverfish_spawn_egg,Silverfish Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
skeleton_spawn_egg,Skeleton Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
skeleton_horse_spawn_egg,Skeleton Horse Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
slime_spawn_egg,Slime Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
spider_spawn_egg,Spider Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
squid_spawn_egg,Squid Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
stray_spawn_egg,Stray Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
strider_spawn_egg,Strider Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
tadpole_spawn_egg,Tadpole Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
trader_llama_spawn_egg,Trader Llama Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
tropical_fish_spawn_egg,Tropical Fish Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
turtle_spawn_egg,Turtle Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
vex_spawn_egg,Vex Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
villager_spawn_egg,Villager Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
vindicator_spawn_egg,Vindicator Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
wandering_trader_spawn_egg,Wandering Trader Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
warden_spawn_egg,Warden Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
witch_spawn_egg,Witch Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
wither_skeleton_spawn_egg,Wither Skeleton Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
wolf_spawn_egg,Wolf Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
zoglin_spawn_egg,Zoglin Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
zombie_spawn_egg,Zombie Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
zombie_horse_spawn_egg,Zombie Horse Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
zombie_villager_spawn_egg,Zombie Villager Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
zombified_piglin_spawn_egg,Zombified Piglin Spawn Egg,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
player_head,Player Head,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
command_block_minecart,Minecart with Command Block,Unstackable,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
knowledge_book,Knowledge Book,Unstackable,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
debug_stick,Debug Stick,Unstackable,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
frogspawn,Frogspawn,64,No,No,None,None,Inedible,No,4,1,4,1,No,Non-Smeltable,No,No,None,No
